"","unit","old_unit","Genotype","G..Alias","Replicates","maxET","slope.maxET-6","slope.07-maxET","slope.00-07","slope.19-23:45","curvmaxET","total.auc","auc.10-15","sd.10-15","auc.prop.10-15","auc.07-19","sd.07-19","auc.prop.07-19","auc.night","cos.sim.index"
"231","B-1001:10:1","B-2-10",32,"IP 9301",2,0.121092090136109,-0.00291373364427028,0.00313866525630945,-0.000229196928165908,0.000147674609651125,-4.53234361781316,1.9754637670224,0.992109659247613,0.0322561409097716,0.50221607493364,1.56876659294169,0.0271465110323438,0.794125723351674,0.406697174080715,0.765566357584211
"230","B-1001:11:1","B-2-11",15,"IP 12839",2,0.132274824430678,0.00861853186056969,0.00270054203648458,-0.000514732610722002,-6.72292157429422e-05,-5.08794078292274,2.09633013071707,1.02882475167497,0.019142683419097,0.490774204215177,1.53022168081403,0.0215356963963505,0.72995262453753,0.566108449903041,0.842581854731746
"229","B-1001:12:1","B-2-12",1,"Tift 383",2,0.123235718589906,-0.000765148133199375,0.00379796322592621,-0.000148437052971507,-0.00011505986965404,-5.67552468826819,2.07992595590443,1.17545881962753,0.0245971338520009,0.565144550598386,1.72973806865627,0.0260609252240548,0.8316344453253,0.350187887248156,0.864904418556176
"240","B-1001:1:1","B-2-1",13,"IP 3122",2,0.198794911126704,0.0164719579049887,0.00145743413669666,9.6122831275796e-05,0.00104072185565306,-1.5443994451864,1.25842031233274,0.531124243405531,0.0495984300435248,0.422056317909382,0.935757865191509,0.0364470699173282,0.743597235375904,0.322662447141233,0.524115815001574
"239","B-1001:2:1","B-2-2",17,"IP 12395",2,0.1616592242251,0.0135886293001725,0.00354667361182726,-5.40049933287519e-05,-8.7979847181568e-05,-5.08795334541911,2.75460199092798,1.26072282951601,0.0324054022565359,0.457678762183458,1.92903815953196,0.0294191418208888,0.700296509581082,0.825563831396017,0.805183574395324
"238","B-1001:3:1","B-2-3",12,"IP 8955",2,0.1292877739442,0.00650552177582858,0.00413119363806252,-0.000237026211242672,0.000338652033784267,-4.90372309460861,2.72813519979478,1.27546818884572,0.0251952245807569,0.467523819545915,1.93610691707568,0.0261705953695223,0.709681439989235,0.792028282719101,0.843034357454141
"237","B-1001:4:1","B-2-4",40,"PT 732B-P2",2,0.120016758969483,0.00541461826907927,0.00301021194813391,-8.04216600533536e-05,-4.79390249643142e-05,-5.18806054829672,2.07216134885514,1.05500008313381,0.0226330998647475,0.509130277773346,1.62243108121165,0.024413789207023,0.782965613226998,0.449730267643491,0.84211326451182
"236","B-1001:5:1","B-2-5",3,"IP 3106",2,0.131553955489936,0.0120641147087522,0.00273613635162604,2.97574305539492e-05,-0.000159798094465802,-5.85112226013387,1.73294451886156,0.963848839786226,0.0173424360827642,0.556191400991543,1.38957648093988,0.0214961277922076,0.801858608752663,0.343368037921677,0.837097052991453
"235","B-1001:6:1","B-2-6",27,"IP 9651",2,0.182298505665214,0.00275900332248736,0.00357101937191289,0,-0.000852414387599536,-5.43745621422307,4.24647543558825,1.66981865895473,0.0341525724508324,0.393224612807261,2.78943006514096,0.034213423546915,0.656881243622348,1.45704537044729,0.839083093804391
"233","B-1001:8:1","B-2-8",8,"IP 17720",2,0.125300275736852,0.000870731037197443,0.00123755177318175,9.92970971533318e-05,-6.37806922989409e-05,-5.45047066146211,1.85933249502323,0.96764624955963,0.0233639097764642,0.520426686539215,1.46570694058894,0.0228629206946631,0.788297383341667,0.393625554434285,0.83526388772323
"232","B-1001:9:1","B-2-9",36,"IP 15872",2,0.117130478785301,0.0144374510229491,0.0038875567828973,-6.17820475979765e-05,-0.000148068122979382,-4.6463086369923,1.7117032899408,0.97648627977806,0.0327037899905217,0.570476370242786,1.4155140772993,0.028745244253713,0.826962292833043,0.296189212641493,0.766375139554611
