"","unit","old_unit","Genotype","G..Alias","Replicates","maxET","slope.maxET-6","slope.07-maxET","slope.00-07","slope.19-23:45","curvmaxET","total.auc","auc.10-15","sd.10-15","auc.prop.10-15","auc.07-19","sd.07-19","auc.prop.07-19","auc.night","cos.sim.index"
"231","B-1001:10:1","B-2-10",32,"IP 9301",2,0.121092090136109,0.00809188594821717,0.00265211350336843,-0.000176283510644463,-0.000275873088325988,-5.3753289001186,1.9581882684191,1.05953931372943,0.0313485281285948,0.541081432677983,1.77858667042264,0.0301682883307314,0.908281751610399,0.179601597996466,0.822157899815135
"230","B-1001:11:1","B-2-11",15,"IP 12839",2,0.132274824430678,0.00525607912399334,0.00322065038551607,1.86798954997111e-05,-0.00028546454368833,-4.91907010209495,2.1381484912231,1.08959505422386,0.0289460511500847,0.509597466544793,1.70671113109941,0.029883780378972,0.798219177996897,0.431437360123692,0.781385475752252
"229","B-1001:12:1","B-2-12",1,"Tift 383",2,0.123235718589906,0.0126110589007328,0.00302336971252741,0.000179198215525793,-0.000101625380355489,-4.64320594623482,1.7893048789989,1.05898263789757,0.0350008170120886,0.59184024496153,1.60656265605309,0.0326058364227069,0.89786971181342,0.182742222945811,0.751687741258927
"240","B-1001:1:1","B-2-1",13,"IP 3122",2,0.198794911126704,0.0144912790324287,0.00371467798534376,0.00069775275840972,0.00189173348330503,-5.22435047811326,1.75708343053744,1.67104830467453,0.0477593853174898,0.951035264252307,2.15222089214456,0.0630821976558195,1.22488258368372,-0.395137461607121,0.727361610609807
"239","B-1001:2:1","B-2-2",17,"IP 12395",2,0.1616592242251,-0.000945442766812787,0.00306569483046268,-0.000285531265900497,-0.000740548049546851,-5.01225444033591,2.59113403231048,1.38554427611203,0.0349026327408011,0.534725050435374,2.09931106735085,0.0346988879710889,0.810190071672565,0.491822964959631,0.808666165113517
"238","B-1001:3:1","B-2-3",12,"IP 8955",2,0.1292877739442,0.00638043559724622,0.00422223382189186,-0.000152938447216022,-1.76743368344769e-05,-4.95561563395371,2.29094734290595,1.21648041847497,0.0304121963477997,0.53099449109639,1.88046702181584,0.0317763394239446,0.820825073801373,0.410480321090114,0.768588232835711
"237","B-1001:4:1","B-2-4",40,"PT 732B-P2",2,0.120016758969483,-0.0024884960411492,0.00294723879591386,-0.000403261960022211,-0.000286352877911212,-5.25546819486137,1.9269909758986,1.12517418193872,0.0231066898707532,0.583902154193546,1.70536239265473,0.0281943363793841,0.88498722307689,0.221628583243872,0.817639273522595
"236","B-1001:5:1","B-2-5",3,"IP 3106",2,0.131553955489936,0.00716308812273467,0.00287009149560833,0.000451910786512867,-0.000195910386213903,-4.80110363753646,1.57568333883363,0.985248503574926,0.0276664954910981,0.625283316319278,1.43183328643862,0.0290465852770943,0.908706242650574,0.14385005239501,0.727834491880893
"235","B-1001:6:1","B-2-6",27,"IP 9651",2,0.182298505665214,0.00271749325215225,0.00494581931171007,-1.28852025006074e-18,-0.00144813785147587,-5.30160247932839,6.03717695338599,2.31718883097081,0.0530982297767804,0.383819929225563,4.09760914297327,0.0482981489506946,0.678729342308759,1.93956781041272,0.907392118048683
"233","B-1001:8:1","B-2-8",8,"IP 17720",2,0.125300275736852,0.00585105009500015,0.00329427848876813,0.000132414777682165,0.000373093275288473,-4.83430344860797,1.6811796702293,1.02993698133489,0.0284882512196492,0.612627549317451,1.50155969073982,0.0293853030060521,0.893158368096983,0.179619979489474,0.748114576290817
"232","B-1001:9:1","B-2-9",36,"IP 15872",2,0.117130478785301,0.0126422556352976,0.00433563420613431,-0.000149520801932933,-5.87120194412536e-05,-4.94304823608142,1.70757195383768,1.05830022419466,0.0307535821069909,0.619769036271756,1.5162378795581,0.0298555215446708,0.887949627042325,0.191334074279579,0.783798090762369
"219","B-1002:10:1","B-2-22",18,"IP 8210",2,0.136839621950769,0.0121872399239099,0.00143924402781615,7.79412840541903e-05,-0.000234598429334525,-5.40269747247111,1.89635682235638,1.04268608237896,0.0167853895161983,0.549836439053353,1.72113277211409,0.0275722714659577,0.907599641493339,0.175224050242282,0.817692372745722
"218","B-1002:11:1","B-2-23",4,"IP 8767",2,0.133966938333061,0.00517855391875696,0.00373150631803557,-2.67342370492441e-05,-1.18502378003592e-05,-5.47348726190259,2.51615141474078,1.38521185201589,0.0254670123856835,0.550528018266578,2.1897290964605,0.0315091533845465,0.870269207024688,0.326422318280274,0.886514166578714
"217","B-1002:12:1","B-2-24",22,"IP 10339",2,0.114718546085527,0.00519897144461558,0.00288867550422737,-0.000341639976156545,0.000368805754652365,-4.51897088581947,1.95921262341107,1.19677747661639,0.0254690164560601,0.610846144168235,1.68389426506296,0.034222203321616,0.859474997732112,0.275318358348116,0.774041691652866
"228","B-1002:1:1","B-2-13",25,"IP 10964",2,0.0908153743192768,0.0164441047920198,-5.61768437566584e-05,-0.000557448309988648,-0.0016503797993725,0.242419107454394,1.54855553895534,0.40300450751522,0.0342133212503023,0.260245433487706,0.802906997892192,0.0292485280622884,0.518487698822761,0.745648541063144,0.313107223189157
"227","B-1002:2:1","B-2-14",38,"IP 7941",2,0.106095523287248,0.00101072514891379,0.00369909700080794,-0.000229398299228074,-0.000369417086591301,-4.83926820522437,1.5957137402728,1.01212893384285,0.0233626253767274,0.634279763530651,1.4813138858491,0.0294559662660861,0.928308034494869,0.114399854423702,0.771744973117373
