"","unit","old_unit","Genotype","G..Alias","Replicates","2019-12-29","2019-12-31","2020-01-01","2020-01-03","2020-01-05","2020-01-07","2020-01-09","2020-01-12","2020-01-15","2020-01-19","2020-01-21","2020-01-24","2020-01-26","2020-01-28"
"231","B-1001:10:1","B-2-10",32,"IP 9301",2,0.0263528576277362,0.0111062797340437,0.018179019410382,0.0170350739979585,0.0271465110323438,0.0235732198321191,0.0130783117510371,0.0241247092455896,0.0301682883307314,0.0192923573315145,0.0313364238486885,0.0261440079533102,0.0235366250991179,0.0232963087957871
"230","B-1001:11:1","B-2-11",15,"IP 12839",2,0.0297419691339131,0.00822223144618477,0.0174272824892095,0.0234965079482237,0.0215356963963505,0.0186526923646251,0.0131791168114839,0.0288776855469539,0.029883780378972,0.0253797541527121,0.0367273252824021,0.0303453698375055,0.0325169273970459,0.0296504345254294
"229","B-1001:12:1","B-2-12",1,"Tift 383",2,0.0284085387487644,0.00632610223367941,0.0186047662377105,0.019166121259906,0.0260609252240548,0.0216210183453396,0.0110537214748155,0.0257168627380371,0.0326058364227069,0.0210235788667085,0.0366928955402639,0.0252393548620004,0.0250304077646245,0.0298533550988404
"240","B-1001:1:1","B-2-1",13,"IP 3122",2,0.0498590854641731,0.00977866330456939,0.0262345060748074,0.0212552995578054,0.0364470699173282,0.02655803467405,0.0139917060761499,0.0605169968289946,0.0630821976558195,0.0436686616277507,0.0674776550524318,0.0478567864227814,0.0593630482003511,0.0475248739131637
"239","B-1001:2:1","B-2-2",17,"IP 12395",2,0.0298630000584601,0.00710243207950388,0.0195983020924838,0.0195232478165452,0.0294191418208888,0.020939088063744,0.0118416944783126,0.0344130382700803,0.0346988879710889,0.0355514009257916,0.0485165373024585,0.0315171802385032,0.0304249462287886,0.0247225903309258
"238","B-1001:3:1","B-2-3",12,"IP 8955",2,0.0238415192694931,0.00979185648392404,0.0165387234021074,0.0159047713351882,0.0261705953695223,0.0203715971318338,0.0136279376185147,0.0285272970851449,0.0317763394239446,0.0172224686241955,0.0325917087334637,0.0250640811438062,0.0265095650034579,0.0280283333364648
"237","B-1001:4:1","B-2-4",40,"PT 732B-P2",2,0.0244899291508699,0.00897253220452558,0.0165596832438703,0.0185324230265916,0.024413789207023,0.0207776943404824,0.0137322152622545,0.0222066031388032,0.0281943363793841,0.0205742970772891,0.0288283016165089,0.0262562133921321,0.0234104071025894,0.0252124135215685
"236","B-1001:5:1","B-2-5",3,"IP 3106",2,0.024504027999747,0.0100857803469579,0.0233546016278432,0.0210997256861467,0.0214961277922076,0.0189157036053914,0.0140940568859545,0.0212982776871341,0.0290465852770943,0.0194479051670205,0.0319378998941454,0.0269694457561713,0.022669230700243,0.026046882699781
"235","B-1001:6:1","B-2-6",27,"IP 9651",2,0.030777914462147,0.0118220904094422,0.0237732930769744,0.0125901430230051,0.034213423546915,0.0212404795414776,0.0209549731052812,0.0316151117892281,0.0482981489506946,0.0212158621608421,0.036489872023388,0.0353076544882071,0.0363211687695582,0.0314588223497984
"233","B-1001:8:1","B-2-8",8,"IP 17720",2,0.0241736832749307,0.00786184781611329,0.0143624986814922,0.01921660147234,0.0228629206946631,0.0192175688534151,0.0119436597467671,0.023067471088788,0.0293853030060521,0.0201772475202081,0.0334274711785171,0.029914690992001,0.0295333664527394,0.0345466963752
"232","B-1001:9:1","B-2-9",36,"IP 15872",2,0.031237869793459,0.00998732023208896,0.012800878636404,0.0184049209992233,0.028745244253713,0.0237056689715271,0.0127910394408784,0.0254763180010024,0.0298555215446708,0.00247485730102602,0,0.00555772808903703,0.00420543972206788,0.00424504406940918
"219","B-1002:10:1","B-2-22",18,"IP 8210",2,0.0283128401950598,0.0118500120642695,0.0168604641964651,0.0192042970836546,0.0232869607086415,0.0197110976172571,0.0105559705012059,0.0219746164987537,0.0275722714659577,0.0144139263203668,0.0254028348929781,0.0197132618597059,0.0200568328352287,0.0238089679683606
"218","B-1002:11:1","B-2-23",4,"IP 8767",2,0.0252851012193219,0.00998864722013566,0.0241063926308359,0.018563845682905,0.022354578132533,0.0169733841946566,0.0127995295552031,0.0254544846335627,0.0315091533845465,0.0209841561240106,0.0327775037675256,0.0249688693535755,0.0240922423887497,0.0266964996844195
"217","B-1002:12:1","B-2-24",22,"IP 10339",2,0.0303794280213009,0.0103469143384155,0.0189742268724085,0.0269743426280358,0.0281298022270239,0.0232915819626989,0.0135944794463373,0.0321159212999778,0.034222203321616,0.0274793795362815,0.0312989298586415,0.0304377638850041,0.0275337016843106,0.0265890157640619
"228","B-1002:1:1","B-2-13",25,"IP 10964",2,0.0221996731599398,0.0100623015347452,0.0240756802388289,0.0245744622918641,0.0244885310298532,0.01972642591073,0.00976901217073239,0.0233929003692231,0.0292485280622884,0.0302968224379627,0.0191493823589397,0.0231187249515915,0.0252163128397591,0.0262826418853214
"227","B-1002:2:1","B-2-14",38,"IP 7941",2,0.0244820458865186,0.00795315683213189,0.0169301554209385,0.018577729574455,0.0208498817476268,0.0153619184573949,0.0120385646580081,0.0190869049821365,0.0294559662660861,0.016625606099438,0.0285285651125738,0.0203073614788039,0.0202328358582707,0.0270472212088565
"226","B-1002:3:1","B-2-15",34,"IP 10543",2,0.0254612668412467,0.0100745604495029,0.0250073213813045,0.0182049639606871,0.023409293876578,0.0230875327346002,0.0124971646303782,0.0249479160123197,0.0323494201986481,0.0235564334299196,0.0303039567828946,0.0275901948163794,0.0264861378279698,0.0295648108507568
"225","B-1002:4:1","B-2-16",6,"IP 7922",2,0.0293374964010001,0.00795895488718164,0.0177945482191987,0.0133052547540137,0.0265221950173663,0.0205144101031257,0.0123241415988896,0.02699265895332,0.0359034581387686,0.0183396286653641,0.0298602498068606,0.0194287571865712,0.0204418516703238,0.0239597645097031
"224","B-1002:5:1","B-2-17",10,"IP 4952",2,0.0270149158211398,0.00965644099495155,0.0136030674084365,0.0184892443932775,0.025952170657889,0.0161818748216041,0.0121770009493732,0.0232272335748358,0.0338703758284627,0.0275583239089815,0.0296837638075444,0.0223558507529819,0.0301559265341631,0.0234563987488486
"223","B-1002:6:1","B-2-18",23,"IP 13459",2,0.0274074673960335,0.0100728081052529,0.0152310109407305,0.0186149111555679,0.0270677224850688,0.0187956952710316,0.0161146119683994,0.0239698189703793,0.0264168506188431,0.0138672856037283,0.027750072218375,0.0217197245556802,0.024149241074017,0.0224208233387657
"221","B-1002:8:1","B-2-20",19,"IP 21169",2,0.0292373408381483,0.0046948580758475,0.0143003167552201,0.00836548713260069,0.00100086766466625,0,0.00103034777888089,0.00143127258842526,0,0,0,0.0260098725857219,0.0285764824825861,0.0256025348807602
"220","B-1002:9:1","B-2-21",9,"IP 18090",2,0.0251725602953233,0.00850657298959448,0.0194369247932878,0.017671756453268,0.0242130817024321,0.0205035668213824,0.0132129976231564,0.0203245781316461,0.0280136671736418,0.01669714394776,0.0262894704579651,0.0222172243419084,0.0202031769530941,0.0256404522930216
"206","B-1003:11:1","B-2-35",31,"IP 3110",2,0.0268018913002926,0.00912122848950101,0.0133155685130078,0.0149734798449194,0.0221826241305677,0.0185721087760415,0.0124847703529776,0.0169360046958947,0.0261097852097622,0.015444333190761,0.0278406014768752,0.0199464767177883,0.0166589795560952,0.0205883684070484
"205","B-1003:12:1","B-2-36",26,"ICMB 90111-P6",2,0.0316104827187694,0.010132566336231,0.0213209006672137,0.0185292273672297,0.023714020931107,0.0230866952388746,0.010956093436701,0.0243585259702229,0.0285021547061281,0.0216283858941726,0.0326687307739779,0.0267585780385702,0.0258306891834839,0.0243718991426095
"216","B-1003:1:1","B-2-25",37,"IP 11218",2,0.0332036511437763,0.00882259251088126,0.0218563613383895,0.0206311288157588,0.0255502104422018,0.0188172847698582,0.0147183410571375,0.0244030788047421,0.0325663513416635,0.0200243457354572,0.034808131644112,0.0283396667073228,0.0303403893815285,0.031688483628765
"215","B-1003:2:1","B-2-26",29,"IP 18412",2,0.0247311855186724,0.0107123511480588,0.0166484766830676,0.0158568736589497,0.0202278852590827,0.018147847751114,0.0126423753810798,0.0218626657142507,0.0261441885028847,0.017585099340138,0.0293102523679309,0.0255941000822498,0.0227949861033655,0.0230717875409378
"214","B-1003:3:1","B-2-27",5,"IP 5695",2,0.0275742040254808,0.00962313430007076,0.0211071673777122,0.015288940914674,0.023255298455719,0.0176205049403429,0.0124290294934569,0.0260467120033702,0.0299459364007924,0.0239027622799875,0.03395755744715,0.0300744389281035,0.029809990916299,0.030163180953723
"213","B-1003:4:1","B-2-28",33,"IP 3389",2,0.0261228792427427,0.00943339370876711,0.0179420928093406,0.020371621891629,0.0257048253028798,0.0206678445314291,0.0106059090916644,0.0259246244427325,0.0300752881174006,0.0217157123982064,0.0324050440645225,0.0290647198701386,0.0296419673509092,0.0224144956180419
"212","B-1003:5:1","B-2-29",28,"IP 11346",2,0.0277124190768437,0.00929957497634457,0.0214420398695716,0.0181936850881769,0.0232219555805466,0.0208932005315555,0.0142686961437835,0.0325845138731566,0.0266745447285045,0.027059940028813,0.0297094142765872,0.0282125361340231,0.0312724839014908,0.0264521234940115
"211","B-1003:6:1","B-2-30",14,"IP 18157",2,0.0275526445350111,0.00126837905236908,0.0239952684703409,0.019328555423424,0.0244367471198924,0.0203809495612198,0.012702166823981,0.0236237871836887,0.0287505270985833,0.0209024182518075,0.0318701985082885,0.0286720457638532,0.0283799193603426,0.0313430646745216
"210","B-1003:7:1","B-2-31",24,"IP 17150",2,0.024924231532788,0.00845635724227122,0.0182259321855208,0.0170712371262085,0.0205093822800073,0.017456435592521,0.0132155177239079,0.0212042065371305,0.0243562712861764,0.0187649788235706,0.0309312024519638,0.0271266518410227,0.0203048292826375,0.0212090393682513
"209","B-1003:8:1","B-2-32",39,"IP 2058",2,0.0235995149980116,0.00903141576771738,0.0183775939796743,0.013376102821891,0.0233274214391246,0.0199462898976937,0.0141161972035816,0.0257959401110801,0.0285460749115185,0.0219455266579002,0.0251143711830226,0.0238487222767466,0.0197728734176044,0.0202429906852184
"208","B-1003:9:1","B-2-33",11,"IP 8174",2,0.02311352954566,0.00879293845162633,0.0217216441332106,0.0154077262163376,0.0210507194735589,0.0171715526105271,0.0150945257559826,0.0192154537093336,0.0224958191026092,0.0154171707628555,0.0295583358960678,0.0178613306362791,0.016705112587305,0.0156338173059605
"195","B-1004:10:1","B-2-46",10,"IP 4952",4,0.0284468603361887,0.010197657783521,0.01576951116749,0.0172753953182137,0.0258257691619959,0.0212502722383797,0.0129002500883303,0.0227481269463583,0.0273695019398545,0.0179983161167551,0.0276965761714048,0.0208016472229765,0.0210829392376789,0.0273892538999988
"194","B-1004:11:1","B-2-47",20,"GICKV 93191 (=ICMV 93191)",4,0.0262421803426996,0.00753285031966805,0.0184878959897608,0.0177734668438374,0.023974377066555,0.0209760585089061,0.012115786661629,0.0201647792662495,0.0336764414717257,0.016712105329217,0.029149591287742,0.0210345628333234,0.0222581062003546,0.0283094327604583
"193","B-1004:12:1","B-2-48",29,"IP 18412",4,0.0349154031751407,0.013283673703256,0.0204980158034534,0.022150715576947,0.0276945510655747,0.0220375701771058,0.0135649065962837,0.0354359484612946,0.0384422686662371,0.0258873939647681,0.0364883899353042,0.0365494423396402,0.0324742997857747,0.0331033275205867
"204","B-1004:1:1","B-2-37",35,"IP 18389",2,0.0336771541596836,0.0130572437083361,0.0198419106847008,0.0184771522684829,0.0288299135377733,0.0245599996464802,0.0126499086286477,0.0347328691465683,0.0454050962155822,0.0325887942714044,0.0350881497782942,0.0337004334813448,0.032901200414722,0.0365637899757724
"203","B-1004:2:1","B-2-38",2,"IP 11275",2,0.0248851512519368,0.00954189338322198,0.0181313105558513,0.0136852364011088,0.0234787309579877,0.0160741525531517,0.0114809665469117,0.0166515280848008,0.0256374349572011,0.0143612801319688,0.0236932738950821,0.0204150938989956,0.0170123539770837,0.0170481749780872
"202","B-1004:3:1","B-2-39",20,"GICKV 93191 (=ICMV 93191)",2,0.0245027451471579,0.0111427814444917,0.0141981938046822,0.0156813423693224,0.0231100318824285,0.0178894935600691,0.0109707764051151,0.020697489995435,0.0239766452464873,0.0177163978351035,0.0254931282174106,0.0224463912565081,0.0205046730900404,0.0283430828438351
"200","B-1004:5:1","B-2-41",23,"IP 13459",4,0.0283145703318677,0.0145724176873279,0.0168468132272715,0.0172349777747985,0.0345560601053788,0.0224088917181876,0.0142657991254092,0.0248914155327575,0.0308310095754475,0.0195245325321489,0.0314251879797351,0.0261953182519166,0.0253865167855726,0.0280852931964265
"199","B-1004:6:1","B-2-42",26,"ICMB 90111-P6",4,0.0262898419257,0.0149623302927613,0.0259788967756712,0.0199104102956297,0.0335196551444668,0.0289041695024195,0.0122055175681933,0.0314340517596485,0.0376226521046273,0.0462684789563855,0.0310156467439024,0.038029866509831,0.0393743214113953,0.0381102412047937
"198","B-1004:7:1","B-2-43",36,"IP 15872",4,0.0203407338851691,0.00981052239701609,0.0161659515356549,0.0163624373129936,0.0193173905407252,0.0178951538199916,0.0101951236388646,0.0157809127978305,0.0312631937172592,0.0177076075492488,0.0322520388527264,0.0213783605907461,0.0216518504477078,0.0238904221878115
"197","B-1004:8:1","B-2-44",37,"IP 11218",4,0.0281436225830514,0.0107099428519092,0.0197245936465752,0.0162345786244788,0.0261242524212564,0.02220296426512,0.0123434888812952,0.0275075633103785,0.0314939461861609,0.0155192999084739,0.0350453475146174,0.0168971717856271,0.0168628753332661,0.02138376588881
"196","B-1004:9:1","B-2-45",3,"IP 3106",4,0.0329473843055633,0.0126598358912841,0.0198597552452033,0.0143512902432186,0.0271746743428259,0.0250278160985084,0.0229625304490823,0.0271325576489548,0.0291458525145245,0.0226405761679034,0.0338301485067385,0.0295883592326158,0.0716916767796779,0.0376372142681304
"183","B-1005:10:1","B-2-58",39,"IP 2058",4,0.0280512411578283,0.0119896584838583,0.0165046992583406,0.0153025221076501,0.0291118090260988,0.0206726174331668,0.0115710726747798,0.0278275168499676,0.0265724850829051,0.0200615000690316,0.0312512301612493,0.0302890859276201,0.0279318273625913,0.0300301818328124
"182","B-1005:11:1","B-2-59",12,"IP 8955",4,0.0250123651729569,0.00933740493048795,0.0176178780016228,0.0201369118117664,0.0273797021067725,0.0212199125949021,0.0123792717613164,0.0224471825166111,0.0345439307268925,0.0179643417835262,0.0259403639306738,0.0217948182273667,0.0234880141358846,0.024291276181348
"181","B-1005:12:1","B-2-60",21,"IP 8426",4,0.045820200294136,0.0138714982771701,0.0293359594104847,0.0244957935772784,0.0413913461294519,0.0278903602964599,0.0159642592608267,0.0433194041296084,0.0530412028207546,0.0422157217831225,0.0519235750377204,0.0438896454446517,0.0345739036936566,0.0290663732128441
"191","B-1005:2:1","B-2-50",7,"IP 7108",4,0.0293245253815255,0.0115089612902413,0.0195938525569312,0.0192039658875717,0.0291727723158788,0.019999804340362,0.0120434257272237,0.0298921686935202,0.0290077648390938,0.0232664689966078,0.0314542334873429,0.0322590974228321,0.0264113526001052,0.0325240891620443
"190","B-1005:3:1","B-2-51",28,"IP 11346",4,0.0259340145099035,0.0110361185216241,0.0198414048892574,0.0198578070542899,0.0269992344478801,0.016885278740256,0.0215627018611739,0.0295936174872334,0.0304001441977441,0.0184077042222463,0.0299887908405169,0.0291168168617677,0.0306930597598789,0.0309628730193319
"189","B-1005:4:1","B-2-52",31,"IP 3110",4,0.025418113019805,0.00976678348587325,0.019481901629083,0.0187887735466345,0.0221539976237709,0.0259612771374765,0.0179188686197011,0.0336607131760633,0.0298622696027,0.0195635278330522,0.0297956422697641,0.0246413964741908,0.0251583750399442,0.0259193068741656
"188","B-1005:5:1","B-2-53",18,"IP 8210",4,0.0394400859058864,0.00745398146596971,0.0227264369810767,0.0116438276994456,0.022011737348785,0.0286048810173482,0.0228493192229761,0.0497105875074637,0.0588420281425483,0.0261040679611813,0.0520838837370943,0.0422749657540659,0.0410979978535317,0.0362792643062723
"187","B-1005:6:1","B-2-54",1,"Tift 383",4,0.0335384949996729,0.0132650246938105,0.0243807578767797,0.017388834120642,0.038064424697189,0.0304288220402416,0.0158053021213281,0.0510304968473066,0.0318712619877852,0.0373481531865346,0.0299554116440335,0.0532212090576661,0.0493956093952713,0.0329372609491663
"186","B-1005:7:1","B-2-55",13,"IP 3122",4,0.0287106355358603,0.009247772490325,0.0262821982181133,0.0164597848016007,0.0378567917092704,0.0236750585799996,0.0121039392535075,0.0377723188728358,0.0425855448798623,0.0292471789394784,0.0392382206867579,0.0346819317058401,0.0417161387157746,0.0408114732154407
"185","B-1005:8:1","B-2-56",5,"IP 5695",4,0.0256284280017167,0.0107699724350683,0.0188677660426787,0.0176386082428339,0.0281279822817198,0.0241281006077549,0.0125945072098952,0.0245090713857596,0.0250208239786627,0.0196869473554165,0.0476754209448487,0.0253931089810863,0.0247872226531932,0.0270528475290288
"184","B-1005:9:1","B-2-57",34,"IP 10543",4,0.0294597204745294,0.0111608040164952,0.0166465207237118,0.0182724807672286,0.0217764250517222,0.0216938143260325,0.014563430334328,0.0264844561945268,0.0355035052138586,0.01839352716211,0.0337745269210268,0.0249190232562887,0.0243534219487778,0.0289738657095421
"171","B-1006:10:1","B-2-70",8,"IP 17720",4,0.0314939363427547,0.0103328188008268,0.0174433197850458,0.0196563866854993,0.0206558885042067,0.0230522825927504,0.0111638201784488,0.0257530066370922,0.0361399055556052,0.0249751125533894,0.0460537120066235,0.0429256805187047,0.040478916704357,0.0261519496259872
"170","B-1006:11:1","B-2-71",2,"IP 11275",4,0.0278494024183478,0.0110460222066748,0.0196397760948648,0.0149920046695732,0.0227673651791167,0.0245581654444195,0.0145296784035851,0.0238272265692476,0.0317172549523714,0.0171108574236883,0.0313670850258678,0.0189392055925169,0.0177341702050037,0.0200639705838949
"169","B-1006:12:1","B-2-72",6,"IP 7922",4,0.0229134038124477,0.0130179405447661,0.0247256699815277,0.0153185419559506,0.0212066418371548,0.0212322469238914,0.0148724919090287,0.0310354569885511,0.0288118170246058,0.0228030336923576,0.030228025030544,0.023323276896443,0.021471606658813,0.0224869003853374
