"","unit","old_unit","Genotype","G..Alias","Replicates","maxET","slope.maxET-6","slope.07-maxET","slope.00-07","slope.19-23:45","curvmaxET","total.auc","auc.10-15","sd.10-15","auc.prop.10-15","auc.07-19","sd.07-19","auc.prop.07-19","auc.night","cos.sim.index"
"231","B-1001:10:1","B-2-10",32,"IP 9301",2,0.121092090136109,0.0115694652723042,0.0041901371756543,0.000132497889011259,-8.12421374572097e-05,-5.43408018833939,2.38511108945132,1.30402135391461,0.0290101020388114,0.546734011544338,1.91536603244803,0.0313364238486885,0.803051078383374,0.469745057003292,0.828387761685098
"230","B-1001:11:1","B-2-11",15,"IP 12839",2,0.132274824430678,0.00100039783182866,0.00468134488555272,-0.000235948210445522,-0.000272038006900776,-4.65138441296632,2.44083944052844,1.41891671283766,0.0321431432952383,0.581323248583062,1.91425642124106,0.0367273252824021,0.784261508338552,0.526583019287378,0.774411742849816
"229","B-1001:12:1","B-2-12",1,"Tift 383",2,0.123235718589906,0.0158255344334371,0.0048190245386926,7.11450923178993e-05,-0.000668426663187512,-4.66935565452003,1.90751251954545,1.16215061819533,0.0384926080761468,0.609249274270695,1.67690444620844,0.0366928955402639,0.879105342180421,0.23060807333701,0.708839545841546
"240","B-1001:1:1","B-2-1",13,"IP 3122",2,0.198794911126704,0.0225125139417114,0.00616595806447645,0.000157663788625908,-0.000717707276026483,-4.0465766677871,1.40920912139089,1.35612705527509,0.0852340562114638,0.962332016369996,1.56682893312611,0.0674776550524318,1.11184983785774,-0.157619811735219,0.553702830352679
"239","B-1001:2:1","B-2-2",17,"IP 12395",2,0.1616592242251,0.000537073834634875,0.00212265301175701,8.99129854495887e-05,8.48011317844554e-05,-3.77335473478992,2.3719666615101,1.32417631290289,0.057860250734907,0.558260929375738,1.84127539205907,0.0485165373024585,0.776265291556349,0.53069126945102,0.675154848670767
"238","B-1001:3:1","B-2-3",12,"IP 8955",2,0.1292877739442,0.0189117117707292,0.0029798548775,-0.000110251912931298,-0.000286161239671521,-4.93462158437462,2.31766688626042,1.23503906603511,0.032287337180567,0.532880317424677,1.82182165916111,0.0325917087334637,0.786058458168092,0.49584522709931,0.779425140876223
"237","B-1001:4:1","B-2-4",40,"PT 732B-P2",2,0.120016758969483,0.00909142050001197,0.00315633660361919,-1.22680126518447e-05,-0.000242230043317025,-5.93821531493217,2.18376337788878,1.24481206320272,0.0245941720994627,0.570030652499622,1.83967203693776,0.0288283016165089,0.842431948243552,0.344091340951014,0.842189939664482
"236","B-1001:5:1","B-2-5",3,"IP 3106",2,0.131553955489936,0.00952445081330342,0.00433519467071421,-5.48915700561747e-05,-9.01851530337905e-05,-5.21947140606888,2.02412797305462,1.25853317848321,0.0317064029027837,0.621765617212411,1.76222337358631,0.0319378998941454,0.870608675461826,0.261904599468306,0.827015705546474
"235","B-1001:6:1","B-2-6",27,"IP 9651",2,0.182298505665214,0.0117250751289481,0.0038172718767179,0.00018453768427741,-0.00128471969111083,-5.86678147496169,4.54327411539406,1.95080279529867,0.0318836707654446,0.42938258747997,3.1843135888617,0.036489872023388,0.700885200404755,1.35896052653236,0.871501911323636
"233","B-1001:8:1","B-2-8",8,"IP 17720",2,0.125300275736852,0.0172839249471968,0.00617003095236566,-3.94280510669811e-05,-0.000489984989724624,-5.87683405830845,2.16632413929912,1.40747463468532,0.0255964269760573,0.649706389340554,1.88830968764579,0.0334274711785171,0.871665349330741,0.278014451653336,0.823333107165728
