"","unit","old_unit","Genotype","G..Alias","Replicates","2019-12-29","2019-12-31","2020-01-01","2020-01-03","2020-01-05","2020-01-07","2020-01-09","2020-01-12","2020-01-15","2020-01-19","2020-01-21","2020-01-24","2020-01-26","2020-01-28"
"231","B-1001:10:1","B-2-10",32,"IP 9301",2,0.121092090136109,0.121092090136109,0.121092090136109,0.121092090136109,0.121092090136109,0.121092090136109,0.121092090136109,0.121092090136109,0.121092090136109,0.121092090136109,0.121092090136109,0.121092090136109,0.121092090136109,0.121092090136109
"230","B-1001:11:1","B-2-11",15,"IP 12839",2,0.132274824430678,0.132274824430678,0.132274824430678,0.132274824430678,0.132274824430678,0.132274824430678,0.132274824430678,0.132274824430678,0.132274824430678,0.132274824430678,0.132274824430678,0.132274824430678,0.132274824430678,0.132274824430678
"229","B-1001:12:1","B-2-12",1,"Tift 383",2,0.123235718589906,0.123235718589906,0.123235718589906,0.123235718589906,0.123235718589906,0.123235718589906,0.123235718589906,0.123235718589906,0.123235718589906,0.123235718589906,0.123235718589906,0.123235718589906,0.123235718589906,0.123235718589906
"240","B-1001:1:1","B-2-1",13,"IP 3122",2,0.198794911126704,0.198794911126704,0.198794911126704,0.198794911126704,0.198794911126704,0.198794911126704,0.198794911126704,0.198794911126704,0.198794911126704,0.198794911126704,0.198794911126704,0.198794911126704,0.198794911126704,0.198794911126704
"239","B-1001:2:1","B-2-2",17,"IP 12395",2,0.1616592242251,0.1616592242251,0.1616592242251,0.1616592242251,0.1616592242251,0.1616592242251,0.1616592242251,0.1616592242251,0.1616592242251,0.1616592242251,0.1616592242251,0.1616592242251,0.1616592242251,0.1616592242251
"238","B-1001:3:1","B-2-3",12,"IP 8955",2,0.1292877739442,0.1292877739442,0.1292877739442,0.1292877739442,0.1292877739442,0.1292877739442,0.1292877739442,0.1292877739442,0.1292877739442,0.1292877739442,0.1292877739442,0.1292877739442,0.1292877739442,0.1292877739442
"237","B-1001:4:1","B-2-4",40,"PT 732B-P2",2,0.120016758969483,0.120016758969483,0.120016758969483,0.120016758969483,0.120016758969483,0.120016758969483,0.120016758969483,0.120016758969483,0.120016758969483,0.120016758969483,0.120016758969483,0.120016758969483,0.120016758969483,0.120016758969483
"236","B-1001:5:1","B-2-5",3,"IP 3106",2,0.131553955489936,0.131553955489936,0.131553955489936,0.131553955489936,0.131553955489936,0.131553955489936,0.131553955489936,0.131553955489936,0.131553955489936,0.131553955489936,0.131553955489936,0.131553955489936,0.131553955489936,0.131553955489936
"235","B-1001:6:1","B-2-6",27,"IP 9651",2,0.182298505665214,0.182298505665214,0.182298505665214,0.182298505665214,0.182298505665214,0.182298505665214,0.182298505665214,0.182298505665214,0.182298505665214,0.182298505665214,0.182298505665214,0.182298505665214,0.182298505665214,0.182298505665214
"233","B-1001:8:1","B-2-8",8,"IP 17720",2,0.125300275736852,0.125300275736852,0.125300275736852,0.125300275736852,0.125300275736852,0.125300275736852,0.125300275736852,0.125300275736852,0.125300275736852,0.125300275736852,0.125300275736852,0.125300275736852,0.125300275736852,0.125300275736852
"232","B-1001:9:1","B-2-9",36,"IP 15872",2,0.117130478785301,0.117130478785301,0.117130478785301,0.117130478785301,0.117130478785301,0.117130478785301,0.117130478785301,0.117130478785301,0.117130478785301,0.117130478785301,0.117130478785301,0.117130478785301,0.117130478785301,0.117130478785301
"219","B-1002:10:1","B-2-22",18,"IP 8210",2,0.136839621950769,0.136839621950769,0.136839621950769,0.136839621950769,0.136839621950769,0.136839621950769,0.136839621950769,0.136839621950769,0.136839621950769,0.136839621950769,0.136839621950769,0.136839621950769,0.136839621950769,0.136839621950769
"218","B-1002:11:1","B-2-23",4,"IP 8767",2,0.133966938333061,0.133966938333061,0.133966938333061,0.133966938333061,0.133966938333061,0.133966938333061,0.133966938333061,0.133966938333061,0.133966938333061,0.133966938333061,0.133966938333061,0.133966938333061,0.133966938333061,0.133966938333061
"217","B-1002:12:1","B-2-24",22,"IP 10339",2,0.114718546085527,0.114718546085527,0.114718546085527,0.114718546085527,0.114718546085527,0.114718546085527,0.114718546085527,0.114718546085527,0.114718546085527,0.114718546085527,0.114718546085527,0.114718546085527,0.114718546085527,0.114718546085527
"228","B-1002:1:1","B-2-13",25,"IP 10964",2,0.0908153743192768,0.0908153743192768,0.0908153743192768,0.0908153743192768,0.0908153743192768,0.0908153743192768,0.0908153743192768,0.0908153743192768,0.0908153743192768,0.0908153743192768,0.0908153743192768,0.0908153743192768,0.0908153743192768,0.0908153743192768
"227","B-1002:2:1","B-2-14",38,"IP 7941",2,0.106095523287248,0.106095523287248,0.106095523287248,0.106095523287248,0.106095523287248,0.106095523287248,0.106095523287248,0.106095523287248,0.106095523287248,0.106095523287248,0.106095523287248,0.106095523287248,0.106095523287248,0.106095523287248
"226","B-1002:3:1","B-2-15",34,"IP 10543",2,0.123683396442081,0.123683396442081,0.123683396442081,0.123683396442081,0.123683396442081,0.123683396442081,0.123683396442081,0.123683396442081,0.123683396442081,0.123683396442081,0.123683396442081,0.123683396442081,0.123683396442081,0.123683396442081
"225","B-1002:4:1","B-2-16",6,"IP 7922",2,0.118308152263438,0.118308152263438,0.118308152263438,0.118308152263438,0.118308152263438,0.118308152263438,0.118308152263438,0.118308152263438,0.118308152263438,0.118308152263438,0.118308152263438,0.118308152263438,0.118308152263438,0.118308152263438
