"","unit","old_unit","Genotype","G..Alias","Replicates","maxET","slope.maxET-6","slope.07-maxET","slope.00-07","slope.19-23:45","curvmaxET","total.auc","auc.10-15","sd.10-15","auc.prop.10-15","auc.07-19","sd.07-19","auc.prop.07-19","auc.night","cos.sim.index"
"231","B-1001:10:1","B-2-10",32,"IP 9301",2,0.121092090136109,0.00463501429807631,0.00244216866637207,0.000285693596062879,-0.00041523084417257,-5.68151488057223,2.23095313543183,1.13040109344042,0.026249666256236,0.506689753131733,1.76148325919103,0.0261440079533102,0.789565334751,0.469469876240804,0.835540165877011
"230","B-1001:11:1","B-2-11",15,"IP 12839",2,0.132274824430678,0.0103146961425587,0.00398156922402325,0.00027528872394814,-0.000107500741454494,-5.62460310940173,2.29587136477959,1.25182338951225,0.0242968167522735,0.545249794355283,1.76120111469886,0.0303453698375055,0.767116634545395,0.534670250080729,0.834534818672918
"229","B-1001:12:1","B-2-12",1,"Tift 383",2,0.123235718589906,0.00499017131627991,0.00376163594052676,0.000257374603898327,-0.000246225558369075,-5.93933473191962,2.24150106849024,1.17109351959356,0.0212429129100683,0.522459496475882,1.76963233315535,0.0252393548620004,0.789485384607595,0.471868735334887,0.840590424856451
"240","B-1001:1:1","B-2-1",13,"IP 3122",2,0.198794911126704,0.0268755191502879,0.00340690617441988,0.000105682969141723,-6.33803464595473e-05,-2.86098996040768,1.97222414472895,1.0909847179959,0.0571854588440899,0.553174810739295,1.61849514608639,0.0478567864227814,0.820644626226716,0.353728998642556,0.680474983833162
"239","B-1001:2:1","B-2-2",17,"IP 12395",2,0.1616592242251,0.0150019641832739,0.00402626302222211,0.000106747485513068,-0.00028354774797949,-5.31042983292802,2.59283103196513,1.37421491057664,0.0271776798291981,0.530005578317656,1.91361429317305,0.0315171802385032,0.73804049302924,0.679216738792071,0.800066472536934
"238","B-1001:3:1","B-2-3",12,"IP 8955",2,0.1292877739442,0.0120015429690607,0.00318467488272025,5.26452437448209e-05,0.000106576707921769,-5.46121986646992,2.39750362552315,1.13581031512625,0.0243167904873188,0.473747068840576,1.73006576376854,0.0250640811438062,0.721611323274237,0.66743786175461,0.811541302073843
"237","B-1001:4:1","B-2-4",40,"PT 732B-P2",2,0.120016758969483,0.00290814196254657,0.00356059561350628,0.000324028318001354,4.76550691845668e-05,-5.44124033895708,2.16184313839733,1.1346029781845,0.0258551751298946,0.524831315479081,1.65343670682617,0.0262562133921321,0.764827326025116,0.508406431571155,0.808769446440622
"236","B-1001:5:1","B-2-5",3,"IP 3106",2,0.131553955489936,0.00921865778997841,0.00345440755468023,0.000153049795296407,-0.000142125568808487,-5.48851635673623,2.2264432897252,1.17696060660462,0.0214077748418221,0.528628154166857,1.77142654726132,0.0269694457561713,0.795630661439373,0.455016742463886,0.837686276407029
"235","B-1001:6:1","B-2-6",27,"IP 9651",2,0.182298505665214,0.0169821313455217,0.00366256142600829,5.63745246914493e-05,-0.000578622883085514,-5.64211206864874,4.54502551525936,1.8766741830872,0.0299526007194331,0.412907293212435,3.05917691829052,0.0353076544882071,0.673082452016982,1.48584859696884,0.853497397767242
"233","B-1001:8:1","B-2-8",8,"IP 17720",2,0.125300275736852,0.00228939738740331,0.0036694983541772,0.000269083305091968,-0.000238250685052737,-5.58652213999508,2.30996489463172,1.23211501403407,0.0286247416103291,0.533391228973854,1.83652306856559,0.029914690992001,0.795043713795651,0.473441826066137,0.843839842528666
