"","unit","old_unit","Genotype","G..Alias","Replicates","maxET","slope.maxET-6","slope.07-maxET","slope.00-07","slope.19-23:45","curvmaxET","total.auc","auc.10-15","sd.10-15","auc.prop.10-15","auc.07-19","sd.07-19","auc.prop.07-19","auc.night","cos.sim.index"
"231","B-1001:10:1","B-2-10",32,"IP 9301",2,0.121092090136109,0.00971404255319149,0.000200438860263641,0.000292300597421654,7.92193249080148e-05,-3.94392311503769,1.3668,0.383382978723404,0.00751444411354825,0.280496765235151,0.935417021276596,0.0111062797340437,0.6843847097429,0.431382978723404,0.722310460905374
"230","B-1001:11:1","B-2-11",15,"IP 12839",2,0.132274824430678,0.00203519922254616,0.000230862026628833,4.18932341409469e-05,-0.000467156769474707,-4.32444066927152,1.3511874829932,0.440441700680272,0.00315121401735604,0.325966386030006,0.909484965986395,0.00822223144618477,0.673100496736154,0.441702517006803,0.736936172996842
"229","B-1001:12:1","B-2-12",1,"Tift 383",2,0.123235718589906,0.00217498426023085,6.10530594658284e-05,0.00027486719149794,-0.000215469344925798,-3.90474618030664,1.52856883525708,0.411114648478489,0.00191488602971535,0.268953964647163,0.933191080797482,0.00632610223367941,0.610499873655041,0.595377754459601,0.744622365534896
"240","B-1001:1:1","B-2-1",13,"IP 3122",2,0.198794911126704,0.00381900639043496,0.000293161864590436,0.000234818985065291,0.000588779307576299,-4.02379342028785,1.12228210678211,0.37207215007215,0.00583362862122943,0.331531749302307,0.827709956709957,0.00977866330456939,0.737523971653821,0.29457215007215,0.743657642498568
"239","B-1001:2:1","B-2-2",17,"IP 12395",2,0.1616592242251,0.00246655884995508,0.000199579591699458,0.000154777705486879,-0.000111641367569868,-4.13597360054909,1.84896855345912,0.521890566037736,0.00571444787705884,0.282260379745974,1.17657232704403,0.00710243207950388,0.636339825705986,0.672396226415094,0.751082645254748
"238","B-1001:3:1","B-2-3",12,"IP 8955",2,0.1292877739442,0.00389574912891986,0.000244781158583168,0.000309539829388442,-0.000119279295800477,-4.78190241967289,1.82887682926829,0.495419512195122,0.00275038917853634,0.270887303216222,1.13657195121951,0.00979185648392404,0.621458992224336,0.692304878048781,0.778827320036141
"237","B-1001:4:1","B-2-4",40,"PT 732B-P2",2,0.120016758969483,0.00484035409035409,0.000413680437209849,0.000157112332112332,-0.000180276010539168,-5.07638362175509,1.50058226495727,0.479997863247863,0.00536478299785459,0.319874407726345,1.04270192307692,0.00897253220452558,0.694864885069542,0.457880341880342,0.792734363714983
"236","B-1001:5:1","B-2-5",3,"IP 3106",2,0.131553955489936,0.00482386875265172,0.000512050698584395,0.000268440872144597,0.000509120836357622,-4.28952095763818,1.2604735092403,0.445055789238016,0.00760738177606188,0.353086190209786,0.878298373130517,0.0100857803469579,0.696800342642564,0.382175136109784,0.738433025824376
"235","B-1001:6:1","B-2-6",27,"IP 9651",2,0.182298505665214,0,0,7.73112150036442e-19,-0.000593680403540497,-2.74494778584592,3.47757594936709,0.824443037974684,0.0108750714315818,0.237074056750574,1.89268987341772,0.0118220904094422,0.544255510440307,1.58488607594937,0.699442667246691
"233","B-1001:8:1","B-2-8",8,"IP 17720",2,0.125300275736852,0.00227179866765359,0.000209991642988467,0.000377506317159703,-0.000168421052631579,-5.09263495721146,1.30048082901554,0.433753367875648,0.00478338165522015,0.333533073458681,0.922873575129534,0.00786184781611329,0.709640276533829,0.37760725388601,0.765967324174151
"232","B-1001:9:1","B-2-9",36,"IP 15872",2,0.117130478785301,0.00821560035056968,0.000214148392206855,-8.93650457856103e-06,-0.000159121730707136,-2.89945191946722,1.02130674846626,0.27740490797546,0.0070019903495647,0.271617619674061,0.704561349693251,0.00998732023208896,0.689862620364864,0.316745398773006,0.755191931903947
