"","unit","old_unit","Genotype","G..Alias","Replicates","2019-12-29","2019-12-31","2020-01-01","2020-01-03","2020-01-05","2020-01-07","2020-01-09","2020-01-12","2020-01-15","2020-01-19","2020-01-21","2020-01-24","2020-01-26","2020-01-28"
"231","B-1001:10:1","B-2-10",32,"IP 9301",2,0.510821304074023,0.452711860394403,0.418456031787774,0.564785739132796,0.445325980145523,0.397491967744229,0.331722774683768,0.529604576765594,0.234156570996652,0.309516916486854,0.446037683743121,0.470406309844981,0.590799569134689,0.495907398800617
"230","B-1001:11:1","B-2-11",15,"IP 12839",2,0.636985079510573,0.460634483044588,0.436807991709261,0.555246143277028,0.562512468319153,0.282969775813803,0.500622406518438,0.623063936305168,0.442406463137791,0.602169475823249,0.516032201653528,0.506400225986756,0.570835544872421,0.449976037272741
"229","B-1001:12:1","B-2-12",1,"Tift 383",2,0.432364930399813,0.636400678733194,0.452791912621918,0.510629242087892,0.357046571746242,0.299851817367601,0.356344380524583,0.439424861212456,0.250727003169028,0.29661483175268,0.244286169066803,0.437044915079835,0.583527272601795,0.415903517723847
"240","B-1001:1:1","B-2-1",13,"IP 3122",2,0.59853448928527,0.33669585403063,0.231528551241272,0.521713436087579,0.359950653290599,0.255316132231186,0.362030849983049,0.611374675959963,-0.355560107084665,-0.103743431687524,-0.158699384659935,0.281753051312454,0.583018288748806,0.392900906858336
"239","B-1001:2:1","B-2-2",17,"IP 12395",2,0.837358582055822,0.685065807977096,0.326360713394762,0.839830710717418,0.832744790895886,0.785831922828424,0.77480354621098,0.942971538780175,0.511995229429658,0.629386396880865,0.571157517900597,0.689830107899993,0.707044675430054,0.610934451616819
"238","B-1001:3:1","B-2-3",12,"IP 8955",2,0.741111529636279,0.708807405346194,0.535869572542081,0.823162097904127,0.799261948233711,0.664833016978543,0.86256381525602,0.865532350875174,0.457708754060782,0.419842385031624,0.50887947309144,0.664733631772731,0.699260678313263,0.58838195414483
"237","B-1001:4:1","B-2-4",40,"PT 732B-P2",2,0.578574031344506,0.48641271999792,0.355211623718463,0.54484104544403,0.442284195298111,0.414994061589328,0.432694874126252,0.509573368612278,0.278655144971432,0.333589779088957,0.35715193154417,0.497097335801489,0.578352095754116,0.457725082499315
"236","B-1001:5:1","B-2-5",3,"IP 3106",2,0.34025999034297,0.387926970252042,0.404807637809529,0.402205998131772,0.347498834166872,0.267399275082967,0.351951764138137,0.42700264433025,0.179076089455758,0.233726054685001,0.296744137813927,0.425564714801383,0.471201425434953,0.357831914805908
"235","B-1001:6:1","B-2-6",27,"IP 9651",2,1.49228447011494,1.57266555675318,0.883846562273921,1.72816757355902,1.4635554846742,1.51990084353543,1.51866750226926,1.72604962125929,1.93978410724642,1.71830924977015,1.34037660360545,1.47344899422293,1.67697215260543,1.59784398283528
"233","B-1001:8:1","B-2-8",8,"IP 17720",2,0.541408282901613,0.423741562552157,0.435990507797794,0.500138916126769,0.377835200881558,0.279518172356941,0.272232156322154,0.435396785898605,0.237439874335378,0.283328246010743,0.276759247574083,0.442225126452643,0.551713265809637,0.397376830367052
"232","B-1001:9:1","B-2-9",36,"IP 15872",2,0.453027160949219,0.329635936709961,0.282796671531536,0.383309551654514,0.36566634890349,0.318328188359907,0.294842420254267,0.408856504647848,0.256869181783177,0.590555694562818,0.595325648464491,0.333450827060851,0.512551105643718,0.412389816606321
"219","B-1002:10:1","B-2-22",18,"IP 8210",2,0.477908355690734,0.364448061938713,0.371692258993824,0.35806804605004,0.382908793862919,0.291564391711583,0.308791322701372,0.450580805231179,0.261396772694614,0.250770233300014,0.303037704325569,0.437958270975502,0.568957898323336,0.458335019673849
"218","B-1002:11:1","B-2-23",4,"IP 8767",2,0.659628915761193,0.461223480777387,0.218118513495302,0.57498813098779,0.577164695203691,0.454784890499207,0.40127360905782,0.711721275224574,0.353240734699162,0.347331213364343,0.461664998453172,0.529992889036288,0.63886378180614,0.618166908078776
"217","B-1002:12:1","B-2-24",22,"IP 10339",2,0.717593990861485,0.577571852076507,0.425823092700033,0.643327422271224,0.693936508060343,0.590270394058545,0.532872028025096,0.77551821732242,0.313122194223539,0.426877491724955,0.400058979433806,0.525829220217303,0.62330104492215,0.597406953974911
"228","B-1002:1:1","B-2-13",25,"IP 10964",2,0.489495501577391,0.512045206308182,0.482514608211424,0.610906990382887,0.546838070769029,0.534732809193582,0.537642027873149,0.507872605352531,0.757773664482808,0.702333819928154,0.767296641045893,0.687804739528287,0.555234862988543,0.621003348625428
"227","B-1002:2:1","B-2-14",38,"IP 7941",2,0.392731755000698,0.383074467169483,0.337903628436431,0.348221155232642,0.374447100124509,0.240147239651905,0.263360562681948,0.390458498438799,0.162397840673007,0.228701656081042,0.303798963370624,0.353805060548377,0.50122955883477,0.36711329178996
"226","B-1002:3:1","B-2-15",34,"IP 10543",2,0.601449249861752,0.461696740717439,0.330341586298772,0.609886424772687,0.561161445663725,0.54714951388816,0.500860947934266,0.675190513664921,0.282706769856708,0.482455209319134,0.461432823340824,0.524082606604261,0.591324957896276,0.544548147116165
"225","B-1002:4:1","B-2-16",6,"IP 7922",2,0.67146331665476,0.53874393516809,0.41322324329627,0.691277958241597,0.578253706474611,0.649591228755877,0.617352185213755,0.700248356221301,0.489198704397247,0.517979504331041,0.597918508026527,0.630990701442978,0.648420475963664,0.635174057402848
