"","unit","old_unit","Genotype","G..Alias","Replicates","maxET","slope.maxET-6","slope.07-maxET","slope.00-07","slope.19-23:45","curvmaxET","total.auc","auc.10-15","sd.10-15","auc.prop.10-15","auc.07-19","sd.07-19","auc.prop.07-19","auc.night","cos.sim.index"
"231","B-1001:10:1","B-2-10",32,"IP 9301",2,0.0716473311406384,0.00030918297345767,0.000117597166212432,0.000326454882968396,-4.80006505643817e-05,-8.43048215478299,1.371931604765,0.404243228238848,0.00077981489054868,0.294652610111777,0.919219744370602,0.00311326885785315,0.670018637356235,0.452711860394403,0.855969341072182
"230","B-1001:11:1","B-2-11",15,"IP 12839",2,0.0800904673019401,8.62485239867941e-05,0.000260208233374881,4.57407220156401e-05,-0.000202559902686676,-7.89710890003031,1.3506854219171,0.433722823213139,0.000990367890375178,0.321113129804521,0.89005093887251,0.00432654220879491,0.658962423396274,0.460634483044588,0.867155187514415
"229","B-1001:12:1","B-2-12",1,"Tift 383",2,0.070542263778801,0.000225598764930272,0.000137188322369635,0.00029320708029513,-5.16243403484801e-05,-8.68879992158606,1.56724936831012,0.416270420035408,0.000712259132895866,0.265605734768457,0.930848689576921,0.00271641216527574,0.593937830442776,0.636400678733194,0.826386939263989
"240","B-1001:1:1","B-2-1",13,"IP 3122",2,0.110790630387259,0.000550157460203856,0.000283184627060663,6.93403531588826e-05,0.000363577653633562,-6.6631332289877,1.14108833006455,0.365343946744468,0.00203560969490481,0.320171486394747,0.804392476033924,0.00460208025650032,0.704934451470919,0.33669585403063,0.891500307197676
"239","B-1001:2:1","B-2-2",17,"IP 12395",2,0.0861007826321262,0.000182306204165777,0.000116959435659116,0.000255742139293837,-0.000225705369557424,-8.41327802504284,1.86377687688632,0.517869723619297,0.000640229675341628,0.27786036517658,1.17871106890922,0.00301897524474343,0.632431426490499,0.685065807977096,0.833918794709512
"238","B-1001:3:1","B-2-3",12,"IP 8955",2,0.0781984836722399,0.000319187536334105,0.000225002271291837,0.000418103362233246,-1.11036276535004e-05,-7.48393863913217,1.82343868748182,0.511928025192635,0.00229288903819149,0.280748691308953,1.11463128213563,0.00519478655057155,0.61127982519387,0.708807405346194,0.827790809818082
"237","B-1001:4:1","B-2-4",40,"PT 732B-P2",2,0.0700385391573198,0.000343130902584552,0.000378474517732574,0.00023920453362347,-6.78995515458871e-05,-8.02656824169597,1.48781301342772,0.474260988367659,0.00318374848180642,0.318763839331548,1.0014002934298,0.0046871788880953,0.673068648003494,0.48641271999792,0.886961243383101
"236","B-1001:5:1","B-2-5",3,"IP 3106",2,0.069089479386932,0.000242182823612035,0.000349665025157443,0.000200052106011818,1.80147335854804e-05,-8.01460119312519,1.21785964260018,0.415952044422214,0.00229883729401369,0.341543499654967,0.82993267234814,0.00413503146335452,0.681468244219177,0.387926970252042,0.878586816884978
"235","B-1001:6:1","B-2-6",27,"IP 9651",2,0.160335269373524,0.00038597592965457,0,0.000269445024146593,-0.000519318008624371,-5.02088269378825,3.466220394837,0.810614804092765,0.000913603572606256,0.233861298981505,1.89355483808382,0.00597310653897365,0.546288066651592,1.57266555675318,0.741146675234863
"233","B-1001:8:1","B-2-8",8,"IP 17720",2,0.07755380122437,0.000184205620208291,0.000324140558993605,0.000352995731971693,-0.000224098962911389,-8.18521455205543,1.30292905596338,0.42204257587218,0.00249508136377583,0.323918308476224,0.87918749341122,0.0043047575725274,0.674777716704732,0.423741562552157,0.868921069068599
"232","B-1001:9:1","B-2-9",36,"IP 15872",2,0.0676323225693133,0.000649418808424014,0.000186239258208247,6.17978035456564e-05,-0.000333683781774141,-7.75907951363898,1.02995854102514,0.289703561724177,0.00115854354789849,0.281276915705588,0.700322604315174,0.00274825128022071,0.679952227609212,0.329635936709961,0.895235484456072
"219","B-1002:10:1","B-2-22",18,"IP 8210",2,0.0685260044944572,0.000770679579826637,0.000491883645525264,0.0001811160130195,0.000209925480856129,-6.39719281903038,1.18356619127057,0.36808628261427,0.00382355871038483,0.310997631842734,0.819118129331852,0.00586829650534765,0.692076315945223,0.364448061938713,0.935576721570089
"218","B-1002:11:1","B-2-23",4,"IP 8767",2,0.0795337492477879,0.00015085642937499,0.000463117883341795,0.000252142818794654,-0.000244709505989904,-7.84236465077504,1.37671638386516,0.451605719721941,0.00353040100252897,0.328031049106896,0.915492903087777,0.00534254296164552,0.664982936076862,0.461223480777387,0.890857753809567
"217","B-1002:12:1","B-2-24",22,"IP 10339",2,0.082970991603654,0.000157161764065698,0.000289733819056379,8.82268067942298e-05,0.000154067451930462,-6.1717287041025,1.50072272858022,0.445459052717999,0.00205989301485122,0.296829683614795,0.923150876503715,0.00466178253173519,0.615137532685384,0.577571852076507,0.826079096346943
"228","B-1002:1:1","B-2-13",25,"IP 10964",2,0.050994392172134,0.000309163264507556,0.000152487042379794,9.40217116957911e-05,3.24583359254878e-05,-6.25749955049054,1.14400422509553,0.293860070682971,0.00197854094183378,0.25686974246833,0.631959018787351,0.00262057231069172,0.552409689513671,0.512045206308182,0.805515212750789
"227","B-1002:2:1","B-2-14",38,"IP 7941",2,0.0629192810025565,8.51438597651666e-05,0.000215185350300724,-3.4119876416659e-05,8.16461791470573e-05,-7.22342836415969,1.11503745870421,0.355054783019806,0.000741635464509751,0.318424085440518,0.731962991534724,0.00364111438428925,0.656446997202536,0.383074467169483,0.866631250579864
"226","B-1002:3:1","B-2-15",34,"IP 10543",2,0.0716007749200391,0.000146449538479433,0.000128976399011149,0.000392131870030821,-0.000172761949489221,-7.70322180715433,1.34284684776373,0.416161249636063,0.000404914101822095,0.309909689499667,0.881150107046288,0.00441057277041075,0.656180642277775,0.461696740717439,0.803309830755943
"225","B-1002:4:1","B-2-16",6,"IP 7922",2,0.0785517944624839,0.000252625886036111,0.000192213923051225,0.000145845513740912,-0.000126353538681118,-8.04419872790818,1.49002564012018,0.439175517987388,0.00163091055687306,0.294743597802765,0.951281704952086,0.00413226750934496,0.638433111040533,0.53874393516809,0.85490405609099
"224","B-1002:5:1","B-2-17",10,"IP 4952",2,0.068206916345479,0.000251392536802664,0.000284013421752838,0.000263082297780547,9.76011684674352e-05,-7.98374057485932,1.5153312951205,0.444901599488303,0.00201986753006311,0.293600218593073,0.953604569785671,0.00415149276094877,0.629304346090101,0.561726725334828,0.864344050958313
"223","B-1002:6:1","B-2-18",23,"IP 13459",2,0.0646858681795975,0.000263429396712739,0.000253332513677314,3.79488468284624e-05,9.91823144891358e-05,-7.19795736488448,1.16434205107055,0.357179745878829,0.00222331559573038,0.306765306252077,0.761258037298652,0.00389247752589652,0.653809622867021,0.403084013771901,0.883066145708582
"221","B-1002:8:1","B-2-20",19,"IP 21169",2,0.0723725486024424,0.000153011386801282,8.71181346481662e-05,6.028874987813e-05,0.00010321274048155,-0.275815700889946,0.28925079714911,0.0765406605806267,0.000931282980385189,0.264616939123489,0.134809812125382,0.00113836653483703,0.466065481769051,0.154440985023728,0.6934891775778
"220","B-1002:9:1","B-2-21",9,"IP 18090",2,0.0636199126114015,0.000251292454615938,0.000284792010014375,0.000127709698079649,-5.76853339119469e-05,-7.45946504109334,1.37617139318393,0.399485230612928,0.00190966864874213,0.290287410849802,0.876372103445818,0.00359551402673435,0.636819009453634,0.499799289738113,0.870632700882276
"206","B-1003:11:1","B-2-35",31,"IP 3110",2,0.0709271807221952,0.0004379699019986,0.000224983603471942,4.00941714856084e-05,0.00016440202006715,-6.13253146762851,1.43887131296609,0.364756784805072,0.00234909763307168,0.253502020311435,0.864862695556107,0.00331064720050777,0.601070219249334,0.574008617409987,0.849437809802374
"205","B-1003:12:1","B-2-36",26,"ICMB 90111-P6",2,0.0778248389947554,0.000301903612860218,0.000292705150556415,0.000323381325198591,9.85291894730266e-05,-7.08599621357337,1.47443171232026,0.444806097827662,0.00275824761604679,0.301679687238744,0.887923596763554,0.00482373058713685,0.602214120426276,0.586508115556708,0.820551587164637
"216","B-1003:1:1","B-2-25",37,"IP 11218",2,0.0862059688338079,9.56832945218584e-05,0.000278985641188813,-8.27862335016136e-05,8.44880636360576e-05,-7.08468530063557,1.40839111459878,0.457504410328109,0.000250904098830406,0.324841874949233,0.947265344029672,0.00442211564228208,0.672586850492538,0.461125770569113,0.84866553444777
"215","B-1003:2:1","B-2-26",29,"IP 18412",2,0.0660458671487376,0.000345625136762428,0.000339256988575441,0.00018822422572601,0.000134397194585693,-7.28849849126237,1.36224446524701,0.449292314914063,0.00236634426903946,0.329817684252873,0.903962133440843,0.00525589466396023,0.663582900501584,0.458282331806171,0.855404705911679
"214","B-1003:3:1","B-2-27",5,"IP 5695",2,0.0828148900521667,0.000332830851376458,0.000245950851959461,0.000221407982704929,-0.00015113375377201,-7.21848610624875,1.522848065223,0.458543289110446,0.00255148761498089,0.301109020382344,0.999083054620845,0.00506602364457218,0.656062201763078,0.523765010602155,0.85029462994703
"213","B-1003:4:1","B-2-28",33,"IP 3389",2,0.0766153077003846,0.000464965468686462,0.000210847717063002,0.000151439427269204,-0.000266991414759989,-7.77994885437182,1.6070469677935,0.470976648561953,0.00205919603194415,0.293069622730822,1.06603116000958,0.00417505771105007,0.663347855646839,0.541015807783928,0.864043034155148
"212","B-1003:5:1","B-2-29",28,"IP 11346",2,0.0774535254811205,7.95150047313822e-05,0.000290144164621443,-0.000202755077674809,-0.000268294022041124,-6.56566942606854,1.36521962424277,0.435474361427418,0.00217924998681041,0.318977513723449,0.92668433524894,0.00386814753372233,0.678780409242165,0.438535288993826,0.865453460444784
"211","B-1003:6:1","B-2-30",14,"IP 18157",2,0.078209941573581,8.90801311133869e-05,0.000275731418665995,0.000161097605466664,7.09139271641587e-08,-4.10704532195926,2.05523146510188,0.494979306659148,0.000100330631219824,0.240838715767039,1.18060353562024,0.000601485868497024,0.57443823514142,0.874627929481641,0.785165732772161
"210","B-1003:7:1","B-2-31",24,"IP 17150",2,0.0648191974895995,0.000240667281774685,0.000237296529716105,0.000215915358854807,-0.000361270589375625,-7.56103377868415,1.43074134681809,0.37071971207412,0.00229399589052884,0.259110224848528,0.83869675791977,0.00293953867864522,0.586197330345558,0.592044588898317,0.835927400474995
"209","B-1003:8:1","B-2-32",39,"IP 2058",2,0.0791179668337515,0.000195542802969498,0.000177676521748843,0.000307960306818301,-0.000333560453942177,-7.8759382998413,1.97846714643118,0.533662864260824,0.00238630020027016,0.269735519856098,1.19995465198586,0.00396653989933646,0.606507241806052,0.778512494445313,0.827319928988576
"208","B-1003:9:1","B-2-33",11,"IP 8174",2,0.0613661386787499,0.000294516655125616,0.000377000053323709,0.00013385264881266,-0.000216083782552806,-7.39411527343196,1.21419056217633,0.360799027921733,0.00308437454507189,0.297151896218853,0.790744405358267,0.00417108976661712,0.651252307496877,0.423446156818065,0.902814613575413
"195","B-1004:10:1","B-2-46",10,"IP 4952",4,0.0745248156240538,0.000363884129601654,0.000254878666167168,0.000159397991696502,0.000181316328798106,-7.09474572174833,1.3341408482835,0.399941578531761,0.00194516048491342,0.299774629527553,0.846256485968298,0.00480165251132952,0.63430820445764,0.4878843623152,0.863510710895028
"194","B-1004:11:1","B-2-47",20,"GICKV 93191 (=ICMV 93191)",4,0.0732695958112524,0.000184816431742182,0.000176917733315076,0.000131335519397128,-0.000284438711087327,-8.05762404351677,2.30970163419578,0.6023483985882,0.00177038702384654,0.260790566915772,1.35787265588831,0.00299665113898118,0.587899595248419,0.951828978307468,0.814857071091934
"193","B-1004:12:1","B-2-48",29,"IP 18412",4,0.0941946759037734,0.00013563010343803,0.000369705646275687,5.43181550165155e-06,0.000460128776557543,-6.11864773976368,1.87062241440418,0.580066175032187,0.00143211507066211,0.310092603705353,1.16118660192533,0.00692369886716844,0.620748790875141,0.709435812478849,0.833268147862471
"204","B-1004:1:1","B-2-37",35,"IP 18389",2,0.0896998023212397,0.000431821200205662,0.000659385825149816,1.84171875540685e-05,-5.12899036430761e-05,-6.76748295664671,1.33219729555441,0.47316902426481,0.00570683877590273,0.355179391103549,0.954600840778975,0.00714444150275325,0.716561160996583,0.377596454775434,0.925897020774169
"203","B-1004:2:1","B-2-38",2,"IP 11275",2,0.0592053022456684,7.22903359522597e-05,0.000241319474553783,5.4661145899009e-05,6.18635149714238e-05,-6.31787206372572,1.11635035138611,0.335245153173669,0.00194459849604125,0.300304606665294,0.67632607244047,0.00393808170440649,0.605836753310208,0.440024278945639,0.833187334664095
"202","B-1004:3:1","B-2-39",20,"GICKV 93191 (=ICMV 93191)",2,0.0610250294216413,0.000541646396719263,0.000432011030111747,-0.000109424982005427,0.000159072553196583,-5.79500950252536,1.06531666346818,0.342569896419343,0.00339716987714303,0.321566261156653,0.722483507795343,0.00550488759289697,0.678186620533344,0.342833155672837,0.918094168780874
"200","B-1004:5:1","B-2-41",23,"IP 13459",4,0.0732927840868629,0.000357168298504447,3.91610656518674e-05,0.000118434348886115,0.000302457943319754,-6.19090254472656,1.25604606832846,0.320881255991288,0.00083537612874673,0.255469336740424,0.75316116457999,0.00219331514374299,0.599628615200631,0.502884903748467,0.810249969502978
"199","B-1004:6:1","B-2-42",26,"ICMB 90111-P6",4,0.0416226833003122,7.48513514573969e-05,0.000140487329553941,0.000129204125850476,4.8638168458532e-05,-7.38863627469286,0.906291233612526,0.275961147276469,0.00102287252547716,0.304494997900921,0.568427077234046,0.00293252799942991,0.627201341193895,0.33786415637848,0.778596964489217
"198","B-1004:7:1","B-2-43",36,"IP 15872",4,0.0567807435811633,0.000307300430220199,0.000234411676774853,0.000122434336798904,-0.000220283298854197,-7.27057623672788,1.49934039020668,0.422353494181181,0.00222752151178689,0.281692867703617,0.94494361220244,0.00365195767670025,0.630239549587656,0.554396778004242,0.848367256533924
"197","B-1004:8:1","B-2-44",37,"IP 11218",4,0.0791498897283134,0.000812194547062299,0.000305523391174434,0.000128232951163268,-1.43181966647338e-05,-6.45754949867174,1.7581772392837,0.451038092403613,0.00269296964612262,0.25653732873221,1.04631742107211,0.00474858793954025,0.595114871068623,0.711859818211594,0.849244321650866
"196","B-1004:9:1","B-2-45",3,"IP 3106",4,0.100093112060879,0.00018022451428478,0.000511244679907405,-0.000231323642773241,0.000225842532539555,-5.21248592817432,1.37463964254768,0.432910860594839,0.00182943818241766,0.314926797682413,0.839422245413218,0.00485784097587862,0.610648943498732,0.535217397134466,0.850353404494194
"183","B-1005:10:1","B-2-58",39,"IP 2058",4,0.083642506016475,0.000249928436438087,0.000425819385739638,0.000347650475074199,0.000296068611266782,-7.33135517919902,1.89943168705523,0.577839660621368,0.00275902591844847,0.304217132187164,1.21991922147124,0.0058257535206159,0.642254854325681,0.67951246558399,0.864803654858706
