"","unit","old_unit","Genotype","G..Alias","Replicates","maxET","slope.maxET-6","slope.07-maxET","slope.00-07","slope.19-23:45","curvmaxET","total.auc","auc.10-15","sd.10-15","auc.prop.10-15","auc.07-19","sd.07-19","auc.prop.07-19","auc.night","cos.sim.index"
"231","B-1001:10:1","B-2-10",32,"IP 9301",2,0.0716473311406384,0.000666089862207937,0.00174640556885195,0.000219001743867717,0.000124150764607804,-7.54633928970327,1.74499648538026,0.835522968778235,0.00397731319441066,0.478810688605005,1.4354795688934,0.0121674949259353,0.822626051639636,0.309516916486854,0.910759974033026
"230","B-1001:11:1","B-2-11",15,"IP 12839",2,0.0800904673019401,0.00150445330522745,0.0018470397209212,-3.37001491335398e-05,0.000164151718812423,-6.40347474058056,1.97132000364799,0.852151841907186,0.00737556024451674,0.432274739935805,1.36915052782474,0.013697197103899,0.694534893011325,0.602169475823249,0.854930306213479
"229","B-1001:12:1","B-2-12",1,"Tift 383",2,0.070542263778801,0.000672261648304462,0.00182731889444784,0.000221413605661315,-0.000197526066316521,-7.72434836803292,1.66987004381196,0.805176341246464,0.00362101604635496,0.482179043950281,1.37325521205928,0.0117608023791186,0.822372505661835,0.29661483175268,0.908228713719826
"240","B-1001:1:1","B-2-1",13,"IP 3122",2,0.110790630387259,0.00198569594232977,0.0038483698516793,0.000166834456852396,0.00205696767759839,-6.83782095704376,1.81117242771157,1.24417940944002,0.00915878444908525,0.686946968937712,1.91491585939909,0.0251791260914164,1.05727971014809,-0.103743431687524,0.874325189462959
"239","B-1001:2:1","B-2-2",17,"IP 12395",2,0.0861007826321262,0.00150127793195247,0.00265853923324491,0.000357462562357139,0.000179845080500511,-7.24759670672918,2.41000626485344,1.08055723740449,0.00997483704546794,0.448362833392969,1.78061986797257,0.0178128107090077,0.738844497601694,0.629386396880865,0.837419622316533
"238","B-1001:3:1","B-2-3",12,"IP 8955",2,0.0781984836722399,0.000519283240710556,0.00173949606696636,-4.83415204421148e-05,0.000222600359346997,-7.31808663664639,1.84158536130093,0.790726239713423,0.00403082031560424,0.429372570139698,1.4217429762693,0.0111481176426725,0.772021219404655,0.419842385031624,0.860144311116329
"237","B-1001:4:1","B-2-4",40,"PT 732B-P2",2,0.0700385391573198,0.000501046387857185,0.00184238212550522,0.000191117809917656,0.000119188428244355,-7.79087098600136,1.76333965597385,0.803197824308877,0.00358811911325821,0.455498078085978,1.42974987688489,0.0115274548634044,0.810819329129915,0.333589779088957,0.877256901100374
"236","B-1001:5:1","B-2-5",3,"IP 3106",2,0.069089479386932,0.000739018444537788,0.00215452060663891,0.000120477153872219,0.000325212275106343,-7.36223569949678,1.50722355785333,0.743592695382326,0.00316632393180784,0.493352622779723,1.27349750316833,0.0118803550370225,0.844929404488684,0.233726054685001,0.89302936472382
"235","B-1001:6:1","B-2-6",27,"IP 9651",2,0.160335269373524,0.00114682839773539,0.00184859312990904,0.000200361218872203,6.30303444354455e-05,-7.11670149749572,4.25481162423279,1.29219585344657,0.00590598332503553,0.303702247612332,2.53650237446264,0.0126000903773912,0.596149159698699,1.71830924977015,0.773234391083588
"233","B-1001:8:1","B-2-8",8,"IP 17720",2,0.07755380122437,0.000853163159459073,0.00213035177016326,0.00014395634512642,4.35885465745573e-05,-7.50413549201536,1.6211715489985,0.809816016151448,0.00464211769767429,0.499525183902791,1.33784330298776,0.0130679011379534,0.825232409126737,0.283328246010743,0.89110512817722
"232","B-1001:9:1","B-2-9",36,"IP 15872",2,0.0676323225693133,0.000335033737774662,0,5.64134837529955e-05,-5.5304780622256e-06,-1.29515726883404,1.1790588973691,0.253328818880397,0.000160433557106998,0.214856797608384,0.588503202806278,0.000650348995921045,0.499129605925065,0.590555694562818,0.631868813392739
"219","B-1002:10:1","B-2-22",18,"IP 8210",2,0.0685260044944572,0.000616857681674501,0.00191652183631275,2.19476425925316e-06,5.0823550332297e-05,-7.52915404214063,1.56573137906946,0.718820092952892,0.0016525870630788,0.459095412253984,1.31496114576945,0.01006698953705,0.839838278358418,0.250770233300014,0.92016449859671
"218","B-1002:11:1","B-2-23",4,"IP 8767",2,0.0795337492477879,0.000558601623094415,0.00197100584046102,0.000134292013972167,0.000689290722515462,-7.24221617647485,2.03447972140721,0.977891521741444,0.00403500074785103,0.480659262145437,1.68714850804287,0.015210127473977,0.829277623310936,0.347331213364343,0.916855017228068
"217","B-1002:12:1","B-2-24",22,"IP 10339",2,0.082970991603654,0.00026653514209493,0.00180974526890859,-0.0002140472108664,0.00110600540556462,-6.15498460654536,1.9604558182943,0.964877601404429,0.00315391900513123,0.492170031275646,1.53357832656935,0.0181749691681338,0.782255999986595,0.426877491724955,0.861419201719646
"228","B-1002:1:1","B-2-13",25,"IP 10964",2,0.050994392172134,0.0015004162540527,0.00196107237572473,-0.000170252469991114,-0.0007382050134474,1.78520018925952,1.1692795939346,0.15905044749867,0.0222236888549521,0.136024307893263,0.466945774006449,0.0180928269502678,0.399344841412297,0.702333819928154,0.228755964076744
"227","B-1002:2:1","B-2-14",38,"IP 7941",2,0.0629192810025565,0.000309885730185636,0.00159697226519829,0.000110616676273296,0.000117088617007708,-7.57940274428631,1.50163939461778,0.743133214212566,0.00247264362205792,0.494881272345496,1.27293773853673,0.01123322628204,0.847698683917882,0.228701656081042,0.913069658984243
"226","B-1002:3:1","B-2-15",34,"IP 10543",2,0.0716007749200391,0.000714133893690865,0.00212878714502365,-7.90772263050554e-05,-1.91586648185048e-05,-7.01309724710402,1.91878418653976,0.866121535336927,0.00508149082817185,0.45139080330803,1.43632897722062,0.0135001108749204,0.748562025524522,0.482455209319134,0.869608739845944
