"","unit","old_unit","Genotype","G..Alias","Replicates","maxET","slope.maxET-6","slope.07-maxET","slope.00-07","slope.19-23:45","curvmaxET","total.auc","auc.10-15","sd.10-15","auc.prop.10-15","auc.07-19","sd.07-19","auc.prop.07-19","auc.night","cos.sim.index"
"231","B-1001:10:1","B-2-10",32,"IP 9301",2,0.0716473311406384,0.00111371441191382,0.0011379534079655,0.000118058267921304,-0.00046719048802538,-7.6089247396291,1.5524604255441,0.649542221015365,0.00563403472817649,0.418395348652908,1.15496845779987,0.00854230609074354,0.743959999750127,0.397491967744229,0.904558268555511
"230","B-1001:11:1","B-2-11",15,"IP 12839",2,0.0800904673019401,0.000960959078945252,0.00131875436392594,3.59224752632757e-05,0.000367561927704114,-6.92566791669936,1.39325509090557,0.668875163431203,0.00447086452872771,0.480080903918647,1.11028531509177,0.0104167227876861,0.796900239115666,0.282969775813803,0.903759819698296
"229","B-1001:12:1","B-2-12",1,"Tift 383",2,0.070542263778801,0.00106050465133445,0.00173199482699177,-4.06740418988544e-05,-0.00014131753344023,-6.7901460012891,1.59907688990388,0.796127506694964,0.00779509566033343,0.497866932929547,1.29922507253628,0.0131924167865431,0.812484428196805,0.299851817367601,0.937800433334017
"240","B-1001:1:1","B-2-1",13,"IP 3122",2,0.110790630387259,0.00120866512014167,0.00205485872119441,-5.07159578134176e-05,0.000153055957524204,-6.4482266809137,1.48454239114096,0.823511821780456,0.00862868629682799,0.554724355932698,1.22922625890977,0.0160066258979496,0.828016947340278,0.255316132231186,0.923662914901738
"239","B-1001:2:1","B-2-2",17,"IP 12395",2,0.0861007826321262,0.000789015267175194,0.00120369106685017,-0.000107751076164315,0.000485372072545657,-6.07612612413744,2.30285004669265,0.863914763951473,0.00646814669000996,0.375150247056783,1.51701812386423,0.0124145201861516,0.658756798360782,0.785831922828424,0.842009922542675
"238","B-1001:3:1","B-2-3",12,"IP 8955",2,0.0781984836722399,0.000953398808761287,0.00173373464063647,-0.000186089973585353,3.06465366568052e-05,-6.14753888147773,2.17276913507774,0.911573428647267,0.00875994131506807,0.419544540618969,1.5079361180992,0.0146267894988239,0.694015803959423,0.664833016978543,0.87781484916098
"237","B-1001:4:1","B-2-4",40,"PT 732B-P2",2,0.0700385391573198,0.000879745874237658,0.00143697443759195,0.000157172869467757,0.00023526823987474,-6.97322307789917,1.73528016775036,0.797164682676546,0.00666279737095931,0.459386730449413,1.32028610616103,0.0125656624896515,0.760848957245139,0.414994061589328,0.907110701266431
"236","B-1001:5:1","B-2-5",3,"IP 3106",2,0.069089479386932,0.000621996819601209,0.00140179136651046,-0.000179371923883743,6.09582308188239e-05,-6.62088145618223,1.33629201620589,0.661332456407373,0.00468039557155041,0.494901150637032,1.06889274112292,0.0111509008885318,0.799894580046816,0.267399275082967,0.928403713657428
"235","B-1001:6:1","B-2-6",27,"IP 9651",2,0.160335269373524,0.00167198825667583,0.00098266724907097,0.000296855185063325,-5.88566652475454e-05,-6.04616839501256,3.82576953424551,1.16425132534491,0.0106410881112068,0.304318207075302,2.30586869071008,0.0137608499319042,0.60272022924267,1.51990084353543,0.774498596798816
"233","B-1001:8:1","B-2-8",8,"IP 17720",2,0.07755380122437,0.000599448944557307,0.00108642562390414,0.000207947193996118,8.70493622898762e-05,-7.32890244967563,1.31403764558976,0.626039596775856,0.00535041298398946,0.476424399922638,1.03451947323281,0.0102427118775282,0.787282979833131,0.279518172356941,0.911484473843555
